-0.152595,-1.36881,1.01967,-2.14709,-2.9289,2.89991
-0.152572,-1.3688,1.01967,-2.14715,-2.92892,2.89993
-0.152536,-1.36882,1.01961,-2.1471,-2.9289,2.89991
-0.152445,-1.36896,1.01954,-2.14721,-2.92887,2.89983
-0.152301,-1.36918,1.01942,-2.1472,-2.92871,2.89972
-0.152067,-1.36942,1.0192,-2.14728,-2.92854,2.89957
-0.151775,-1.36973,1.01906,-2.14741,-2.92833,2.89939
-0.151242,-1.37033,1.01849,-2.14789,-2.92785,2.89896
-0.150893,-1.37062,1.0181,-2.14815,-2.9275,2.89864
-0.150495,-1.3709,1.01781,-2.14846,-2.92714,2.8983
-0.150083,-1.3712,1.01739,-2.1488,-2.92672,2.89792
-0.149647,-1.37158,1.01699,-2.14909,-2.92622,2.89745
-0.149199,-1.37194,1.01656,-2.14947,-2.92565,2.897
-0.148704,-1.37237,1.01607,-2.14991,-2.92513,2.89641
-0.14816,-1.37278,1.01549,-2.15045,-2.92451,2.89582
-0.147592,-1.37334,1.01494,-2.15102,-2.92377,2.8952
-0.146952,-1.37386,1.0143,-2.15168,-2.92305,2.89452
-0.146228,-1.37444,1.0136,-2.15241,-2.92231,2.89382
-0.145502,-1.37508,1.0129,-2.15315,-2.92158,2.89307
-0.144657,-1.37576,1.01212,-2.15388,-2.92077,2.89224
-0.143813,-1.3765,1.01132,-2.15474,-2.91993,2.89146
-0.142935,-1.37724,1.01055,-2.15564,-2.91905,2.89057
-0.142046,-1.37802,1.00959,-2.15658,-2.91815,2.88969
-0.141108,-1.37891,1.00871,-2.15751,-2.91721,2.88874
-0.14017,-1.37978,1.00779,-2.15858,-2.91628,2.88773
-0.138102,-1.38172,1.0057,-2.16078,-2.91432,2.88576
-0.13702,-1.38275,1.0046,-2.16197,-2.91331,2.88464
-0.135839,-1.38378,1.00348,-2.16319,-2.91222,2.88348
-0.134654,-1.38489,1.00225,-2.16441,-2.91106,2.88232
-0.133353,-1.38601,1.00105,-2.16569,-2.90995,2.8811
-0.132063,-1.38721,0.99977,-2.167,-2.90871,2.87993
-0.130807,-1.38846,0.998466,-2.16838,-2.90748,2.87852
-0.129444,-1.38968,0.997117,-2.16974,-2.90616,2.87719
-0.128085,-1.39102,0.995683,-2.17111,-2.90476,2.87581
-0.126687,-1.39233,0.994283,-2.17256,-2.90338,2.87436
-0.125255,-1.3937,0.99274,-2.17402,-2.90196,2.87291
-0.123749,-1.39511,0.991172,-2.17555,-2.9005,2.87145
-0.122266,-1.3966,0.989581,-2.17712,-2.899,2.86986
-0.120642,-1.3981,0.987917,-2.17871,-2.89745,2.86828
-0.119061,-1.39964,0.986276,-2.18036,-2.89577,2.86672
-0.117411,-1.40125,0.984604,-2.18201,-2.89419,2.86507
-0.115701,-1.4029,0.982856,-2.18368,-2.89243,2.86337
-0.114028,-1.40452,0.981122,-2.18536,-2.89065,2.86164
-0.112223,-1.40621,0.979422,-2.18712,-2.88888,2.8598
-0.110428,-1.40796,0.977591,-2.18899,-2.88706,2.85801
-0.108587,-1.40973,0.975797,-2.1909,-2.88524,2.85624
-0.106648,-1.41154,0.973883,-2.19283,-2.88339,2.85437
-0.104676,-1.41344,0.972003,-2.19486,-2.88151,2.85243
-0.102641,-1.41529,0.969943,-2.19681,-2.87959,2.85046
-0.100585,-1.41721,0.967969,-2.19886,-2.87755,2.84849
-0.0986279,-1.41909,0.965916,-2.20086,-2.87553,2.84641
-0.0965851,-1.4209,0.96395,-2.20286,-2.8735,2.84445
-0.0926231,-1.42454,0.959887,-2.20683,-2.86959,2.84048
-0.0906804,-1.42639,0.957883,-2.2088,-2.86765,2.83849
-0.0887011,-1.42836,0.955853,-2.21077,-2.86562,2.8365
-0.0867446,-1.43023,0.953835,-2.21275,-2.86364,2.8345
-0.0847891,-1.43211,0.951832,-2.21477,-2.86169,2.83252
-0.0827869,-1.43406,0.949815,-2.21684,-2.85976,2.83055
-0.0808294,-1.43598,0.947796,-2.21898,-2.85787,2.82855
-0.0787948,-1.43787,0.945777,-2.22112,-2.85589,2.82659
-0.0768264,-1.43977,0.943738,-2.22327,-2.85398,2.82462
-0.0747994,-1.4417,0.941757,-2.22538,-2.85201,2.82264
-0.0728272,-1.44361,0.939753,-2.22742,-2.85007,2.82068
-0.0707977,-1.4455,0.93775,-2.22937,-2.84807,2.81868
-0.0687936,-1.44739,0.935759,-2.23133,-2.84604,2.81669
-0.0668481,-1.44937,0.933755,-2.23332,-2.84406,2.81466
-0.0648029,-1.45118,0.931695,-2.23526,-2.84202,2.81266
-0.0627998,-1.45304,0.929667,-2.23722,-2.83999,2.81066
-0.0607937,-1.45488,0.92764,-2.23925,-2.83801,2.8086
-0.0587762,-1.45671,0.925626,-2.2412,-2.83593,2.80657
-0.0567606,-1.45856,0.923587,-2.24321,-2.83397,2.80455
-0.0548371,-1.46034,0.921538,-2.24517,-2.83191,2.80255
-0.0528553,-1.46213,0.919473,-2.24711,-2.82984,2.80056
-0.0509117,-1.4639,0.917531,-2.24905,-2.82779,2.79853
-0.0489643,-1.4657,0.915501,-2.25097,-2.82577,2.79647
-0.0450247,-1.46918,0.911508,-2.25496,-2.82167,2.79243
-0.0430196,-1.471,0.909495,-2.257,-2.8197,2.79044
-0.0409625,-1.47272,0.907444,-2.25901,-2.81767,2.78841
-0.0389574,-1.47442,0.905452,-2.26098,-2.81554,2.78645
-0.0368798,-1.47619,0.903459,-2.26297,-2.81352,2.78437
-0.0348848,-1.47796,0.901496,-2.26493,-2.81144,2.78241
-0.0328673,-1.47969,0.899493,-2.26682,-2.80937,2.78032
-0.0309094,-1.48142,0.897544,-2.2688,-2.80725,2.77832
-0.0288919,-1.48313,0.895531,-2.27076,-2.80523,2.77622
-0.0269473,-1.48484,0.893561,-2.27278,-2.80321,2.77419
-0.0249279,-1.48656,0.891543,-2.27474,-2.80119,2.77222
-0.0229557,-1.48825,0.889565,-2.27676,-2.79914,2.77017
-0.0209649,-1.48996,0.887585,-2.27873,-2.79708,2.76819
-0.0189679,-1.4917,0.885653,-2.28077,-2.79503,2.76609
-0.0170043,-1.49336,0.883662,-2.28275,-2.79298,2.76407
-0.0149849,-1.49499,0.881731,-2.28474,-2.79095,2.76204
-0.0129898,-1.49666,0.879763,-2.2868,-2.7889,2.76002
-0.010908,-1.49836,0.877747,-2.28885,-2.78691,2.75802
-0.00885088,-1.5,0.875719,-2.29089,-2.78488,2.75599
-0.00679571,-1.50166,0.873776,-2.29299,-2.78286,2.75393
-0.00471431,-1.50333,0.871713,-2.29505,-2.78081,2.75187
-0.00270397,-1.50497,0.869653,-2.29705,-2.77871,2.7498
-0.000591103,-1.50666,0.86765,-2.29903,-2.77663,2.74773
0.00142002,-1.50826,0.865575,-2.30105,-2.7746,2.74563
0.00345135,-1.50991,0.863515,-2.30303,-2.77257,2.74355
0.00547171,-1.51161,0.861464,-2.30511,-2.77044,2.74149
0.00951195,-1.51489,0.857398,-2.30924,-2.76632,2.73742
0.0115185,-1.51656,0.855384,-2.31135,-2.7643,2.73537
0.0135636,-1.51826,0.853356,-2.31341,-2.76229,2.73329
0.0155845,-1.51995,0.851392,-2.31546,-2.76019,2.73125
0.0176673,-1.52167,0.849353,-2.31755,-2.7582,2.72921
0.0197463,-1.52335,0.84728,-2.31975,-2.75609,2.72715
0.0218863,-1.52504,0.845286,-2.32183,-2.75407,2.72512
0.0238943,-1.52677,0.843211,-2.32396,-2.75197,2.72311
0.0260472,-1.52847,0.841109,-2.32613,-2.74988,2.721
0.0280938,-1.53018,0.839013,-2.3282,-2.74782,2.71891
0.0302081,-1.53188,0.836868,-2.33026,-2.74573,2.71684
0.0322909,-1.53359,0.834796,-2.3324,-2.74371,2.71478
0.034369,-1.53531,0.832635,-2.3345,-2.74161,2.71269
0.036427,-1.53703,0.830502,-2.33653,-2.7395,2.71059
0.0385418,-1.53878,0.828412,-2.33864,-2.73752,2.70852
0.0406246,-1.54051,0.826314,-2.34082,-2.73542,2.70644
0.0426679,-1.54224,0.82425,-2.34298,-2.73334,2.70437
0.0447431,-1.544,0.822175,-2.34502,-2.73131,2.70229
0.0467854,-1.54577,0.820149,-2.34708,-2.72927,2.70023
0.0489535,-1.54745,0.818053,-2.34911,-2.72723,2.69818
0.0531569,-1.55089,0.813966,-2.35328,-2.72315,2.69404
0.0552397,-1.55259,0.81193,-2.3554,-2.72108,2.69201
0.0574007,-1.55435,0.809823,-2.35752,-2.71897,2.68982
0.0595107,-1.55607,0.807693,-2.35956,-2.71684,2.68771
0.0616646,-1.55768,0.805552,-2.36164,-2.71474,2.6856
0.0637989,-1.55938,0.803361,-2.36367,-2.71255,2.68345
0.0659299,-1.56108,0.801185,-2.36579,-2.71045,2.68135
0.0680537,-1.56274,0.799054,-2.36795,-2.70834,2.67921
0.0701146,-1.56441,0.796948,-2.37002,-2.70622,2.67714
0.0722122,-1.5661,0.794808,-2.37215,-2.70408,2.67504
0.0742822,-1.56775,0.792724,-2.37414,-2.70192,2.67293
0.0764174,-1.56941,0.790595,-2.37621,-2.69984,2.67077
0.0784659,-1.5711,0.78855,-2.37827,-2.69774,2.66872
0.0805492,-1.57271,0.78646,-2.38035,-2.69566,2.66658
0.0826592,-1.57439,0.784303,-2.38254,-2.69355,2.6645
0.0848393,-1.5761,0.782208,-2.38464,-2.69152,2.66238
0.0869355,-1.57767,0.780091,-2.38681,-2.68935,2.66028
0.0912027,-1.58099,0.775795,-2.39099,-2.68506,2.65601
0.0934072,-1.58263,0.773648,-2.39302,-2.68289,2.65383
0.0955534,-1.58426,0.771448,-2.39504,-2.68069,2.65164
0.097661,-1.58587,0.769339,-2.39716,-2.67859,2.64952
0.0997357,-1.58749,0.767172,-2.39924,-2.67641,2.64733
0.101931,-1.58908,0.764972,-2.40138,-2.67434,2.64523
0.104062,-1.59075,0.762804,-2.40348,-2.6721,2.64311
0.106196,-1.59233,0.760672,-2.40562,-2.66998,2.64091
0.108371,-1.59397,0.758576,-2.40768,-2.66785,2.63878
0.110472,-1.59557,0.75645,-2.40977,-2.66568,2.63672
0.112654,-1.59721,0.754347,-2.4119,-2.6636,2.63456
0.114863,-1.59883,0.752241,-2.41403,-2.66139,2.63237
0.117089,-1.60047,0.750132,-2.41613,-2.65929,2.63027
0.119262,-1.60211,0.747939,-2.41828,-2.65715,2.62812
0.121516,-1.60372,0.745793,-2.42043,-2.65495,2.62593
0.123699,-1.60528,0.743615,-2.42251,-2.65275,2.62378
0.125954,-1.60689,0.741433,-2.4246,-2.65052,2.62158
0.130255,-1.61009,0.737054,-2.42879,-2.64612,2.61716
0.132434,-1.61168,0.734898,-2.43088,-2.64398,2.615
0.134546,-1.61325,0.732693,-2.43303,-2.64175,2.61284
0.136715,-1.61489,0.730502,-2.43515,-2.63956,2.61063
0.13879,-1.61647,0.72831,-2.43731,-2.63741,2.60845
0.141032,-1.61801,0.726131,-2.43936,-2.63528,2.60628
0.143188,-1.61962,0.723965,-2.44149,-2.63306,2.60415
0.145347,-1.62117,0.721798,-2.44357,-2.63092,2.60191
0.147601,-1.62278,0.719617,-2.44573,-2.62868,2.59977
0.149794,-1.62438,0.71739,-2.44789,-2.62649,2.59757
0.152048,-1.62595,0.715184,-2.44999,-2.62429,2.59532
0.154291,-1.62752,0.712896,-2.4521,-2.62203,2.59311
0.156498,-1.62912,0.710698,-2.45415,-2.61986,2.59087
0.158739,-1.63066,0.708396,-2.45624,-2.61757,2.58861
0.160945,-1.63222,0.706159,-2.45834,-2.61532,2.58634
0.1632,-1.63382,0.703891,-2.46048,-2.61312,2.58417
0.165382,-1.63538,0.701726,-2.46266,-2.61091,2.58194
0.167635,-1.63696,0.699464,-2.46481,-2.60871,2.57966
0.169811,-1.63854,0.697244,-2.46689,-2.60647,2.57743
0.172031,-1.64012,0.695018,-2.46888,-2.60426,2.57521
0.174237,-1.64166,0.692828,-2.47094,-2.60204,2.57299
0.176538,-1.64324,0.690551,-2.47297,-2.59985,2.57078
0.178777,-1.64479,0.688357,-2.47515,-2.59759,2.56854
0.181091,-1.64634,0.686093,-2.4773,-2.59534,2.56626
0.185669,-1.64946,0.681468,-2.48155,-2.59081,2.56166
0.187932,-1.65105,0.679174,-2.48361,-2.5885,2.55942
0.190269,-1.65262,0.676875,-2.48566,-2.58614,2.5571
0.192534,-1.65415,0.674526,-2.48774,-2.58388,2.55478
0.19481,-1.65567,0.672236,-2.48983,-2.58163,2.5525
0.197086,-1.65723,0.669938,-2.49202,-2.5793,2.5502
0.199302,-1.65879,0.667683,-2.49416,-2.57705,2.54789
0.201604,-1.66034,0.665381,-2.49617,-2.57474,2.54554
0.203916,-1.66188,0.663046,-2.49822,-2.57248,2.54328
0.206229,-1.66336,0.660828,-2.50022,-2.57018,2.54099
0.208603,-1.66492,0.658477,-2.50229,-2.56785,2.53868
0.210951,-1.66644,0.65619,-2.50436,-2.56561,2.5364
0.213336,-1.66794,0.65384,-2.50646,-2.56321,2.53409
0.215719,-1.66944,0.651478,-2.50856,-2.56088,2.53173
0.218091,-1.67094,0.649159,-2.51061,-2.55848,2.52938
0.220439,-1.67239,0.646739,-2.51266,-2.5561,2.52698
0.222847,-1.67387,0.644339,-2.51464,-2.55369,2.5247
0.225137,-1.67535,0.641952,-2.51662,-2.55132,2.52232
0.227452,-1.67684,0.639569,-2.51867,-2.54897,2.51993
0.229739,-1.6783,0.637244,-2.52073,-2.54659,2.51763
0.232068,-1.67973,0.634892,-2.52278,-2.54421,2.51524
0.234416,-1.68121,0.632617,-2.52476,-2.54184,2.51287
0.236805,-1.68264,0.63021,-2.52678,-2.53952,2.5105
0.239192,-1.68408,0.627835,-2.52879,-2.53712,2.50811
0.243977,-1.6869,0.623051,-2.53285,-2.53238,2.50337
0.246404,-1.68824,0.62067,-2.53494,-2.5299,2.50093
0.248879,-1.68967,0.618209,-2.53696,-2.5275,2.49847
0.251308,-1.6911,0.615746,-2.53902,-2.52508,2.49611
0.253774,-1.69249,0.613259,-2.54101,-2.5226,2.49357
0.256181,-1.69387,0.610703,-2.54302,-2.52017,2.49117
0.258646,-1.69536,0.608273,-2.54503,-2.51771,2.4887
0.261096,-1.69671,0.605834,-2.54702,-2.51525,2.48628
0.263502,-1.69811,0.603395,-2.54906,-2.51278,2.48377
0.265991,-1.69953,0.600969,-2.55098,-2.51033,2.48133
0.268466,-1.70095,0.598543,-2.55288,-2.50788,2.47891
0.270921,-1.70235,0.596087,-2.55485,-2.50546,2.47643
0.273372,-1.70372,0.593615,-2.55683,-2.50294,2.47398
0.275911,-1.70509,0.591138,-2.55886,-2.50044,2.47149
0.278447,-1.70645,0.588626,-2.56084,-2.49789,2.46892
0.280962,-1.70782,0.586061,-2.56282,-2.49533,2.46641
0.283534,-1.70917,0.583449,-2.56472,-2.49276,2.46384
0.28608,-1.71048,0.580928,-2.56662,-2.49015,2.46129
0.288585,-1.71181,0.578308,-2.56862,-2.48761,2.45871
0.291179,-1.71315,0.575809,-2.5706,-2.48509,2.45619
0.296273,-1.71582,0.570713,-2.57464,-2.48005,2.45097
0.298813,-1.71715,0.568229,-2.57649,-2.47751,2.44843
0.301421,-1.71845,0.565609,-2.57835,-2.47498,2.44586
0.304028,-1.71978,0.563033,-2.58018,-2.47246,2.44333
0.306653,-1.7211,0.560447,-2.58216,-2.4698,2.44073
0.309324,-1.72241,0.557793,-2.58408,-2.46717,2.43809
0.311935,-1.72371,0.555184,-2.58607,-2.46448,2.43544
0.314595,-1.72496,0.552503,-2.58793,-2.46185,2.43287
0.317207,-1.72625,0.5498,-2.58977,-2.45914,2.43019
0.319804,-1.72753,0.547181,-2.5916,-2.45656,2.42756
0.322392,-1.72881,0.544488,-2.5935,-2.45385,2.42491
0.324944,-1.73007,0.541865,-2.59532,-2.45127,2.42225
0.327543,-1.73138,0.539281,-2.5972,-2.44857,2.41957
0.330189,-1.73259,0.536652,-2.59905,-2.44592,2.41695
0.332898,-1.73382,0.534005,-2.60088,-2.44333,2.41428
0.33558,-1.73503,0.531396,-2.60271,-2.44063,2.41171
0.338358,-1.73627,0.528752,-2.60465,-2.43793,2.409
0.341042,-1.73747,0.526017,-2.60655,-2.43518,2.40631
0.343761,-1.73869,0.523311,-2.60845,-2.43247,2.40361
0.346479,-1.7399,0.520568,-2.61027,-2.42983,2.40087
0.349224,-1.74112,0.517768,-2.61202,-2.42713,2.39813
0.351921,-1.74231,0.515014,-2.61378,-2.42437,2.39543
0.354578,-1.74357,0.512308,-2.61566,-2.42164,2.39268
0.35999,-1.74592,0.506984,-2.6193,-2.4163,2.38726
0.362746,-1.74718,0.504256,-2.62104,-2.41366,2.38457
0.365491,-1.74837,0.501579,-2.62277,-2.41092,2.38183
0.368237,-1.74953,0.498883,-2.62451,-2.40817,2.37921
0.370972,-1.75078,0.496162,-2.62634,-2.40538,2.37645
0.373762,-1.75192,0.493397,-2.62818,-2.40259,2.37361
0.376568,-1.75313,0.490557,-2.62996,-2.3998,2.37078
0.379374,-1.75429,0.487717,-2.63169,-2.39701,2.36799
0.382117,-1.75548,0.484879,-2.63342,-2.39425,2.36525
0.384935,-1.7567,0.482087,-2.63533,-2.39139,2.36246
0.387679,-1.75782,0.47934,-2.63717,-2.38866,2.3597
0.390412,-1.75904,0.476563,-2.63891,-2.38592,2.35687
0.393206,-1.76018,0.473809,-2.64053,-2.38316,2.35409
0.396032,-1.76133,0.471026,-2.64222,-2.38039,2.35136
0.398837,-1.76252,0.468237,-2.64383,-2.37755,2.34854
0.401731,-1.76366,0.465494,-2.64558,-2.37473,2.34577
0.404543,-1.7648,0.462612,-2.64731,-2.3719,2.34287
0.407372,-1.76591,0.459828,-2.64908,-2.36905,2.34004
0.410236,-1.76706,0.456881,-2.65079,-2.3662,2.3372
0.413055,-1.76818,0.454017,-2.65245,-2.36337,2.33433
0.415835,-1.76929,0.451186,-2.6541,-2.36055,2.33151
0.418584,-1.77045,0.448404,-2.6559,-2.35777,2.3287
0.421393,-1.77156,0.445519,-2.65756,-2.35496,2.32582
0.424221,-1.77267,0.442752,-2.65916,-2.35214,2.32298
0.427072,-1.7738,0.439875,-2.66083,-2.34938,2.32014
0.432883,-1.77596,0.434158,-2.66422,-2.34359,2.31447
0.43586,-1.77701,0.431297,-2.66596,-2.34067,2.31159
0.438735,-1.77806,0.428336,-2.66767,-2.3377,2.30866
0.441716,-1.77914,0.425362,-2.66927,-2.33479,2.30576
0.444504,-1.78021,0.422442,-2.67084,-2.33187,2.30283
0.447376,-1.78126,0.419553,-2.67249,-2.3289,2.29991
0.450213,-1.78233,0.416677,-2.67416,-2.32601,2.29709
0.453071,-1.7834,0.413777,-2.6758,-2.32315,2.29417
0.455967,-1.78444,0.41089,-2.6774,-2.32026,2.29129
0.45896,-1.78549,0.408061,-2.67896,-2.31738,2.28841
0.461885,-1.78652,0.40516,-2.68051,-2.31444,2.28548
0.464851,-1.78761,0.40226,-2.68217,-2.31152,2.28258
0.467775,-1.7886,0.399298,-2.68378,-2.30852,2.27961
0.470742,-1.78964,0.396297,-2.68534,-2.30556,2.27666
0.473673,-1.79065,0.393303,-2.68687,-2.30262,2.27363
0.476608,-1.79168,0.390305,-2.68844,-2.29966,2.27068
0.479551,-1.79271,0.387368,-2.68999,-2.29676,2.2677
0.482415,-1.79376,0.38448,-2.6916,-2.29386,2.26478
0.485412,-1.79477,0.381545,-2.69318,-2.2909,2.26185
0.48836,-1.79581,0.378661,-2.69466,-2.28797,2.25891
0.491375,-1.7968,0.37571,-2.69616,-2.28503,2.25598
0.494378,-1.79783,0.3727,-2.69766,-2.28206,2.25307
0.497428,-1.79877,0.36974,-2.69928,-2.27903,2.25008
0.500428,-1.79975,0.366658,-2.70082,-2.27599,2.24706
0.503437,-1.80071,0.363578,-2.70232,-2.27295,2.24407
0.506485,-1.80171,0.360585,-2.70376,-2.26991,2.24101
0.509418,-1.80267,0.357528,-2.70524,-2.26689,2.23802
0.515316,-1.80461,0.351582,-2.70832,-2.26095,2.23195
0.518315,-1.80556,0.348679,-2.7098,-2.25799,2.22894
0.521319,-1.80647,0.345672,-2.71117,-2.25499,2.22595
0.524411,-1.80744,0.342675,-2.71258,-2.25192,2.22292
0.527506,-1.80838,0.339633,-2.71405,-2.24889,2.21993
